cannot see the wood for the trees	0000036962-001
cannot stop doing	0000031739-001
cannot wait	0000036033-002
cannot wait 	0000036033-002
cannot wait for 	0000036033-002
cannot wait to do	0000036033-002
cant	0000001702-011	0000002201-002	0000003593-002	0000004487-002	0000004657-001	0000006327-001	0000006340-001	0000009284-004	0000011472-001	0000013571-064	0000014971-006	0000015082-006	0000015082-008	0000020755-004	0000025763-002	0000028621-007	0000032731-007	0000036782-003	0000036782-004
Cant	0000006340-001
 cant be bad	0000002201-002
cant be bothered	0000003593-002
cant be bothered 	0000003593-002
cant be bothered to do 	0000003593-002
cant be doing with 	0000009284-004
cant compete	0000006327-001
cant compete 	0000006327-001
cant compete with 	0000006327-001
Cant complain	0000006340-001
canteen	0000004535-001
cant hold a candle to 	0000004487-002
canvas	0000004543-001
can whistle for 	0000036611-001
Can you beat it	0000002626-002
Can you beat that 	0000002626-002
Can you beat that	0000002626-002
cap	0000004548-001	0000004548-002	0000011708-001	0000033331-002
Cape	0000004555-001
cap in hand	0000004548-001
capital	0000004567-001	0000004567-002
Capricorn	0000034257-001
captive	0000004596-001
caravanning	0000004604-001
card	0000004631-002	0000004631-005	0000007366-001
cards	0000004631-001	0000004631-003	0000004631-004	0000004631-006	0000004631-007	0000031322-002
care	0000002606-003	0000004650-001	0000004650-002	0000004650-003	0000004650-004	0000004650-005	0000004650-006	0000004650-007	0000004650-008	0000004650-009	0000004650-010	0000004650-011	0000004650-012	0000004650-013	0000004650-014	0000007832-003	0000012525-006	0000015578-001
care about 	0000004650-013
care for 	0000004650-014
careful	0000004657-001
care of 	0000004650-001
care of 米 in care of 	0000004650-001
carpet	0000004707-001	0000026948-001	0000032486-002
carrot	0000004724-001
 carrot and stick	0000004724-001
carrot and stick	0000004724-001
carrot and the stick	0000004724-001
carry	0000002271-003	0000004463-003	0000004726-001	0000004726-002	0000004726-003	0000004726-004	0000004726-005	0000004726-006	0000004726-007	0000004726-008	0000004726-009	0000004726-010	0000004726-011	0000004726-012	0000004726-013	0000005891-001	0000006887-001	0000007934-008	0000011361-004	0000011585-004	0000011823-001	0000033816-001	0000033816-002
carry about	0000004726-003
carry all before one	0000004726-001
carry around 	0000004726-003
carry around	0000004726-003
carry a torch for 	0000033816-001
carry away	0000004726-004
carry back	0000004726-005
carry coals to Newcastle	0000005891-001
carry conviction	0000006887-001
carry everything before one	0000004726-001
carry forward	0000004726-006
carry it off 	0000004726-008
carry it off	0000004726-008
carry it off well	0000004726-008
carry off	0000004726-007
carry on	0000004726-009
carry oneself 	0000004726-002
carry out	0000004726-010
carry over	0000004726-011
carry the ball	0000002271-003
carry the can	0000004463-003
carry the day	0000007934-008
carry the torch	0000033816-002
carry through 	0000004726-013
carry through	0000004726-012
carry to extremes	0000011361-004
carry too far	0000011585-004
cart	0000001381-002	0000004733-001	0000004733-002
cart away	0000004733-002
cart off 	0000004733-002
cart off	0000004733-002
carve	0000004747-001	0000004747-002
carved	0000031721-003
carved in stone	0000031721-003
carve out	0000004747-001
carve up	0000004747-002
case	0000004754-001	0000004754-002	0000004754-003	0000004754-004	0000004754-005	0000004754-006	0000004754-007	0000004754-009	0000004754-010	0000004754-011	0000004754-012	0000017748-001
case-by-case	0000004757-001
case by case	0000004754-004
cases	0000004754-008
case the joint	0000017748-001
cash	0000004766-001	0000004766-002	0000004766-003	0000004766-004	0000004766-005	0000027949-001
cash down	0000004766-001
cash in	0000004766-003
cash on delivery	0000004766-002
cash out	0000004766-004
cash up	0000004766-005
cast	0000001713-001	0000004793-001	0000004793-002	0000004793-003	0000004793-004	0000004793-005	0000004793-006	0000004793-007	0000004793-008	0000004793-009	0000004900-001	0000011380-006	0000013748-001	0000018784-014	0000019204-003	0000020575-009	0000021718-001	0000032527-001
cast about	0000004793-001
cast a gloom over 	0000013748-001
cast an eye over 	0000011380-006
cast around	0000004793-002
cast aside	0000004793-003
cast aspersions on 	0000001713-001
cast aspersions upon 	0000001713-001
cast away	0000004793-004
cast caution to the wind	0000004900-001
cast caution to the winds	0000004900-001
cast down	0000004793-005
castles	0000004804-001
cast light on 	0000018784-014
cast off	0000004793-006
cast on	0000004793-007
cast ones eyes over 	0000011380-006
cast ones lot with 	0000019204-003
cast ones mind back to 	0000020575-009
cast ones net wide	0000021718-001
cast out	0000004793-008
cast pearls before swine	0000032527-001
cast up	0000004793-009
Cat	0000004814-001
cat	0000004814-002	0000004814-003	0000004814-004	0000004814-005	0000004814-006	0000004814-007	0000011906-001
Catch	0000004833-003
catch	0000003786-002	0000004833-001	0000004833-002	0000004833-004	0000004833-005	0000004833-006	0000004833-007	0000004833-008	0000004833-009	0000004833-011	0000004833-012	0000011380-007	0000011567-002	0000012013-003	0000012206-001	0000015414-024	0000021478-001	0000023416-002	0000026689-002	0000029862-003	0000032222-002	0000032394-003	0000034276-001	0000034635-001
catch a few rays	0000026689-002
catch a hold of 	0000015414-024
catch at 	0000004833-005
catch by surprise	0000032394-003
catch fire	0000012013-003
catch flat-footed	0000012206-001
catch hold of 	0000015414-024
catch it	0000004833-001
catch napping	0000021478-001
catch on	0000004833-006
catch ones breath	0000003786-002
catch oneself doing	0000004833-002
catch on fire	0000012013-003
catch on to 	0000004833-007
catch out	0000004833-008
catch s eye	0000011380-007
catch s fancy	0000011567-002
catch sight of 	0000029862-003
catch some rays	0000026689-002
catch the sun	0000032222-002
catch unawares	0000034635-001
catch up	0000004833-009
catch up on 	0000004833-011
catch up with 	0000004833-012
catch with s pants down	0000023416-002
catch with s trousers down	0000034276-001
Catch you later	0000004833-003
Cat got your tongue	0000004814-001
cats	0000011906-001	0000026518-003
caught	0000004833-010	0000007968-008	0000029664-005
cause	0000004895-001	0000004895-002
caution	0000004900-001
cave	0000004907-001
cave in	0000004907-001
cease	0000004931-001	0000036951-007
ceiling	0000004938-001
cent	0000004977-001	0000016064-005	0000026949-001
center	0000014144-001	0000027770-002	0000035013-001
cents	0000004977-002
ceremonies	0000019938-001
ceremony	0000005032-001	0000005032-002
certain	0000005035-001	0000005035-002	0000008245-003	0000011323-004
Certainly	0000005036-001
Certainly not	0000005036-001
chaff	0000036530-001
chagrin	0000005067-001
chain	0000018891-002
chair	0000010139-005
chalk	0000005084-001	0000005084-002
chalk up	0000005084-002
champ	0000005102-001
champ at the bit	0000005102-001
chance	0000005107-001	0000005107-002	0000005107-004	0000005107-005	0000005107-006	0000005107-007	0000005107-008	0000005107-009	0000005107-010	0000005107-012	0000005107-013	0000009328-005	0000011639-001	0000013262-001	0000018778-001	0000019324-019
chance it	0000005107-012
Chancellor	0000005109-001	0000011125-001
chance on 	0000005107-013
chance ones luck	0000019324-019
chances	0000005107-003	0000005107-009	0000005107-010	0000005107-011
 chances are 	0000005107-011
chances are 	0000005107-011
chances are that 	0000005107-011
chance upon 	0000005107-013
change	0000005113-001	0000005113-002	0000005113-003	0000005113-004	0000005113-005	0000005113-006	0000005113-007	0000005113-008	0000005413-001	0000013405-001	0000014308-005	0000014648-007	0000015618-003	0000020575-010	0000024566-002	0000031181-002	0000034371-002
change around	0000005113-001
change gear	0000013405-001
change gears	0000013405-001
change hands	0000014648-007
change horses in midstream	0000015618-003
change ones ground	0000014308-005
change ones mind	0000020575-010
change ones spots	0000031181-002
change ones tune	0000034371-002
change over	0000005113-002
change places	0000024566-002
change s mind	0000020575-010
Changing	0000014376-007
chapter	0000005137-001	0000005137-002
character	0000005139-001
charge	0000005149-002	0000005149-003	0000005149-004	0000005149-006
charges	0000005149-001	0000005149-005	0000027644-002
charm	0000005168-001
charmed	0000005168-002
chase	0000005180-001	0000005180-002	0000005180-003
chase down	0000005180-001
chase up	0000005180-002
chat	0000005190-001
chat up	0000005190-001
cheap	0000005204-001	0000005204-002	0000005204-003	0000005204-004
cheap and nasty	0000005204-001
check	0000003162-001	0000005212-001	0000005212-002	0000005212-003	0000005212-004	0000005212-005	0000005212-006	0000005212-007	0000005212-008	0000005212-009
check in	0000005212-001
check into 	0000005212-002
check off	0000005212-003
check on 	0000005212-004
check out	0000005212-005
check out of 	0000005212-006
check over	0000005212-007
check up on 	0000005212-008
cheek	0000005231-001	0000005231-002	0000033751-007
cheek by jowl	0000005231-001
cheeks	0000028030-004
cheer	0000005236-001	0000005236-002
cheer on	0000005236-001
cheers	0000005236-004
Cheers	0000005236-003
cheer up	0000005236-002
Cheese	0000005245-001
cheese	0000005084-001	0000005245-001
Cheese Say cheese	0000005245-001
chest	0000004631-006	0000005278-001
chew	0000003092-004	0000005283-001	0000005283-002	0000005283-003	0000005283-004
chew on	0000005283-001
chew out	0000005283-002
chew over	0000005283-003
chew the fat	0000005283-004
chicken	0000005295-001
chicken out	0000005295-001
chief	0000005305-001
chiefs	0000005305-002
child	0000005317-001	0000011227-003	0000014164-003
chime	0000005343-001	0000005343-002
chime in	0000005343-001
chime in with 	0000005343-002
chime with 	0000005343-002
chin	0000005350-001	0000005350-002	0000005486-003
Chin	0000005350-001
China	0000032903-001
china	0000004067-001
chink	0000005359-001
Chin up	0000005350-001
chip	0000005365-001	0000005365-002	0000005365-004	0000005365-005
chip away	0000005365-004
chip in	0000005365-005
chips	0000005365-003
choice	0000005395-001	0000005395-002	0000005395-003	0000005395-004	0000018509-008
choir	0000025276-001
choke	0000005399-001	0000005399-002	0000005399-003	0000005399-004
choke back	0000005399-001
choke down	0000005399-002
choke off	0000005399-003
choke up	0000005399-004
choose	0000005409-001	0000024349-001	0000027467-001
choose the line of least resistance	0000027467-001
choose the path of least resistance	0000027467-001
chop	0000005412-001	0000005412-002	0000005413-001
chop and change	0000005413-001
chop down	0000005412-001
chop off	0000005412-002
chord	0000005424-001
chorus	0000005431-001
chow	0000005435-001
chow down	0000005435-001
Christ	0000005440-001
Christmas	0000005453-001
Christs	0000028378-001
chuck	0000005486-001	0000005486-002	0000005486-003
chuck away	0000005486-001
chuck out	0000005486-002
chuck under the chin	0000005486-003
Church	0000005495-001
churn	0000005502-001
churn out	0000005502-001
chute	0000005503-001
cinder	0000005521-001
circle	0000005533-001	0000031264-005
circles	0000005533-002
circulation	0000005547-001	0000005547-002
circumstance	0000024964-001
circumstances	0000005559-001	0000005559-002	0000031799-001
city	0000012832-002
claim	0000005618-001	0000005618-002	0000005618-003	0000005618-004	0000031359-005
claim back	0000005618-001
clam	0000005622-001	0000005622-002
clamp	0000005627-001
clamp down on 	0000005627-001
clam up	0000005622-002
clanger	0000005632-001
clap	0000011380-008
clap eyes on 	0000011380-008
class	0000005653-001	0000005653-002
claw	0000005680-002	0000005680-003
claw back	0000005680-002
claw ones way	0000005680-003
claws	0000005680-001
clay	0000012496-021
clean	0000000280-003	0000002994-002	0000003779-001	0000005684-001	0000005684-002	0000005684-003	0000022100-006	0000024349-002	0000029520-001	0000030186-001	0000030186-002	0000031277-001	0000032486-008	0000036611-003
 clean as a whistle	0000036611-003
clean as a whistle	0000036611-003
cleaners	0000005686-001
clean out	0000005684-002
clean up	0000005684-003
clean up ones act	0000000280-003
clear	0000000647-002	0000002777-001	0000005696-001	0000005696-002	0000005696-003	0000005696-004	0000005696-005	0000005906-002	0000005931-001	0000007934-002	0000008094-001	0000011872-003	0000019211-001	0000021252-001	0000021459-004	0000028358-001	0000033425-002	0000036278-008	0000036278-071
 clear as a bell	0000002777-001
clear as a bell	0000002777-001
 clear as day	0000007934-002
clear as day	0000007934-002
clear as mud	0000021252-001
 clear as mud	0000021252-001
clear away	0000005696-001
clear off	0000005696-002
clear ones name	0000021459-004
clear ones throat	0000033425-002
clear out	0000005696-003
clear sailing	0000028358-001
clear s name	0000021459-004
clear the air	0000000647-002
clear the cobwebs away	0000005931-001
clear the deck	0000008094-001
clear the decks	0000008094-001
clear the way	0000036278-008
clear up	0000005696-004
cleave	0000005711-001
cleave to 	0000005711-001
clench	0000033772-002
clenched	0000012113-001
clench ones teeth	0000033772-002
click	0000011992-002
click ones fingers	0000011992-002
climb	0000002331-001	0000005746-001	0000014162-001
climb down	0000005746-001
climbing	0000036065-002
climb on the bandwagon	0000002331-001
climb up the greasy pole	0000014162-001
clinch	0000005752-001
clinch it	0000005752-001
clip	0000005766-001	0000036832-001
clip s wings	0000036832-001
clock	0000005782-001	0000005782-002	0000005782-003	0000005782-004	0000005782-005	0000005782-006	0000005782-007	0000005782-008	0000005782-009	0000026087-004	0000026411-001	0000026411-002
clock in	0000005782-007
clock in 	0000005782-007
clock off	0000005782-008
clock on	0000005782-007
clock out 	0000005782-008
clock out	0000005782-008
clocks	0000005782-003	0000005782-004
clock up	0000005782-009
clockwork	0000005788-001	0000005788-002
 close	0000005797-002
